wall_ms,raw_message
946686535256,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686535318,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686535318,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686535356,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686535417,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686535417,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686535456,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686535506,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686535519,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686535556,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686535615,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686535615,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686535656,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686535718,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686535718,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686535756,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686535806,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686535806,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686535856,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686535918,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686535918,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686535956,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686536018,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686536019,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686536056,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686536118,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686536119,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686536156,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686536218,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686536218,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686536256,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686536318,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686536319,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686536356,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686536406,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686536418,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686536456,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686536506,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686536518,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686536556,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686536606,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686536619,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686536656,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686536706,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686536718,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686536756,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686536806,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686536819,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686536856,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686536906,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686536906,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686536956,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686537018,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686537019,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686537056,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686537118,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686537118,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686537156,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686537219,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686537219,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686537256,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686537316,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686537316,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686537356,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686537415,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686537416,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686537456,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686537506,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686537506,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686537556,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686537606,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686537606,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686537656,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686537706,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686537706,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686537756,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686537806,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686537806,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686537856,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686537906,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686537918,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686537956,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686538006,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686538006,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686538056,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686538106,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686538119,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686538156,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686538206,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686538206,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686538256,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686538316,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686538316,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686538356,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686538406,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686538416,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686538456,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686538506,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686538506,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686538556,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686538616,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686538617,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686538656,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686538706,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686538720,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686538756,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686538806,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686538806,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686538856,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686538918,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686538918,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686538956,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686539016,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686539016,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686539056,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686539106,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686539106,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686539156,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686539218,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686539218,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686539256,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686539318,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686539319,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686539356,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686539406,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686539406,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686539456,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686539506,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686539518,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686539556,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686539606,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686539616,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686539656,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686539706,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686539706,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686539756,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686539806,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686539806,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686539856,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686539906,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686539906,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686539956,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686540006,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686540006,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686540056,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686540106,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686540106,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686540156,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686540206,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686540206,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686540256,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686540316,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686540316,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686540356,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686540418,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686540418,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686540456,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686540518,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686540518,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686540556,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686540606,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686540606,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686540656,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686540718,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686540718,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686540756,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686540806,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686540819,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686540856,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686540906,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686540919,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686540956,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686541006,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686541006,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686541056,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686541116,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686541116,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686541156,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686541216,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686541216,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686541256,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686541306,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686541318,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686541356,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686541406,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686541406,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686541456,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686541506,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686541506,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686541556,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686541606,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686541606,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686541656,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686541718,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686541719,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686541756,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686541818,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686541818,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686541856,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686541906,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686541906,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686541956,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686542006,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686542006,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686542056,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686542106,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686542118,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686542156,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686542206,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686542206,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686542256,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686542318,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
946686542319,"type=mission,x_or_task=1,y_or_landing=1,yaw=0,hex=AA FF 02 02 01 01 AF,reason=normal"
946686542356,"type=xy,x_or_task=1,y_or_landing=0,yaw=0,hex=AA FF 01 06 00 01 00 00 00 00 B1,reason=normal"
